postal_code,city,state,name,max(cool)
78734,Lakeway,TX,Vibra Rehabilitation Hospital of Lake Travis,1
32773,Sanford,FL,Best Western Plus Sanford Airport/Lake Mary Hotel,1
32780,Titusville,FL,Best Western Space Shuttle Inn,1
30308,Atlanta,GA,Midtown Diner,1
78705,Austin,TX,Texas Cardiac Arrhythmia Institute,1
02453,Waltham,MA,Waltham Taxi,1
78725,Austin,TX,Carey Limousine,1
34761,Ocoee,FL,Red Roof Inn Orlando West - Ocoee,1
32821,Orlando,FL,Destination MCO,1
34746,Kissimmee,FL,Kissimmee Muscle,1
98663,Vancouver,WA,Mr Tapia Maintenance and Remodeling,1
78640,Kyle,TX,Comfort Suites,1
97045,Oregon City,OR,Servplus,1
V3J 6P4,Coquitlam,BC,Electric Avenue,1
32819,Orlando,FL,The M,1
02021,Canton,MA,Clear Water Pump and Well Service,1
02111,Boston,MA,SP+ Parking @ Chinatown Garage,1
43219,Columbus,OH,Courtyard Columbus Easton,1
32824,Orlando,FL,Ace Metro Cab Co,1
V7J 1E2,North Vancouver,BC,A&W,1
33897,Davenport,FL,Circle K,1
01923,Danvers,MA,McDonald's,1
30303,Atlanta,GA,24 Hour Locksmith Services,1
32817,Orlando,FL,Best Western Orlando East Inn & Suites,1
32812,Orlando,FL,La Quinta by Wyndham Orlando Airport North,1
97219,Portland,OR,The Killers Pest Control,1
43065,Powell,OH,1st Response Pest Management,1
34772,St. Cloud,FL,Anytime Fitness,1
78701,Austin,TX,Austin Baby Guru,1
43081,Westerville,OH,Fit One Four,1
02128,Boston,MA,Central Livery,1
43235,Columbus,OH,Columbus Worthington Air,1
32807,Orlando,FL,McDonald's,1
34711,Clermont,FL,Hampton Inn & Suites Clermont,1
30084,Tucker,GA,RaceTrac,1
97220,Portland,OR,Arco,1
80302,Boulder,CO,7-Eleven,1
32707,Casselberry,FL,Casselberry's Best Coin Laundry,1
02169,Quincy,MA,Blue Hills Towing,1
32819,Orlando,FL,Holiday Inn Resort,1
78640,Kyle,TX,Plum Fit,1
78746,Austin,TX,Loans By Tera,1
78758,Austin,TX,Residence Inn by Marriott Austin Northwest/The Domain Area,1
43224,Columbus,OH,Northland Heating & Cooling,1
43016,Dublin,OH,Snap Fitness - Dublin,1
43235,Columbus,OH,Red Roof PLUS+ Columbus - Worthington,1
V3K 3V8,Coquitlam,BC,Best Western Plus Coquitlam Inn Convention Centre,1
43017,Dublin,OH,Cloverleaf Suites - Dublin,1
32806,Orlando,FL,Phil White Painting and Restoration,1
V6B 2T4,Vancouver,BC,Subway,1
30032,Decatur,GA,Krystal,1
01960,Peabody,MA,Jeffrey & Susan Brudnick Center for Living,1
30326,Atlanta,GA,SERVPRO of North Atlanta/Buckhead,1
02478,Belmont,MA,"Freiner Company, Inc.",1
32771,Sanford,FL,Steak ’n Shake,1
01906,Saugus,MA,Saugus Center Taxi,1
80301,Boulder,CO,Drain,1
98661,Vancouver,WA,Garside Florist,1
30340,Atlanta,GA,Clarion Hotel & Conference Center North Atlanta,1
32836,Orlando,FL,Mobil,1
97006,Aloha,OR,Quality Inn Aloha - Beaverton,1
78742,Austin,TX,Rainbow International of Greater Austin,1
02109,Boston,MA,Adam's Pizza & Convenience Store,1
78753,Austin,TX,Subway,1
V5X 3R6,Vancouver,BC,City Limousine Service,1
78732,Austin,TX,Austin Estate Gate,1
02125,Dorchester,MA,A Hohmann,1
02139,Cambridge,MA,Cambridge Taxi Cab,1
97209,Portland,OR,Portland Pedicab,1
V3K 3V9,Coquitlam,BC,Executive Plaza Hotel - Coquitlam,1
01803,Burlington,MA,Brians Limo Service,1
32714,Altamonte Springs,FL,SpringHill Suites Orlando Altamonte Springs/Maitland,1
02420,Lexington,MA,Quality Inn & Suites,1
01940,Lynnfield,MA,Tri-Value Consultants,1
02132,Boston,MA,Silk Events DJ + Lighting,1
43228,Columbus,OH,Americas Best Value Inn Columbus W,1
80027,Louisville,CO,Safe Systems,1
30324,Atlanta,GA,Atlanta Fast Locksmith,1
32836,Lake Buena Vista,FL,Westgate Blue Tree Resort,1
32804,Orlando,FL,Hungry Howie's Pizza & Subs,1
43147,Pickerington,OH,Columbus Taxi Service,1
01702,Framingham,MA,Magnuson Hotel Framingham,1
78704,Austin,TX,Capital Rescue Roadside Assistance,1
80304,Boulder,CO,7-Eleven,1
02122,Dorchester,MA,7-Eleven,1
97068,Portland,OR,U B Painted,1
97219,Portland,OR,SERVPRO of Southwest Portland,1
02446,Brookline,MA,James Roche At Red Tree Real Estate,1
02118,Boston,MA,Fly Guy Fish Guide,1
78741,Austin,TX,Go2Movers,1
30331,Atlanta,GA,RaceWay,1
32746,Lake Mary,FL,Applebee's Grill + Bar,1
02421,Lexington,MA,The Inn at Hastings Park,1
78702,Austin,TX,The Art of Shoes,1
30312,Atlanta,GA,Robot Booth | Atlanta Photo Booth Rental,1
97007,Beaverton,OR,Plaid Pantry,1
78716,Austin,TX,Knippa Properties,1
V5T 3K4,Vancouver,BC,Pioneer Plumbing & Heating,1
43215,Columbus,OH,CoGo Bike Share,1
V3L 2B9,New Westminster,BC,McDonald's,1
97233,Portland,OR,Subway,1
V5R 5G8,Vancouver,BC,AAA Miracle,1
02151,Revere,MA,West Revere Health Center,1
30301,Atlanta,GA,HelloTech,1
01801,Woburn,MA,Terminix,1
78735,Austin,TX,Chevron,1
78741,Austin,TX,Motel 6,1
32801,Orlando,FL,Jordan Law,1
78741,Austin,TX,Mahboob's sourdough,1
97230,Portland,OR,Extended Stay America - Portland - Gresham,1
02368,Randolph,MA,Work Out World,1
30328,Atlanta,GA,Extended Stay America - Atlanta - Perimeter - Crestline,1
78745,Austin,TX,Viva Voce Makeup & Hair,1
97006,Beaverton,OR,Jack In The Box,1
02131,Roslindale,MA,Nick Franceshelli Electric,1
43228,Columbus,OH,Red Roof Inn & Suites Columbus - West Broad,1
01862,Billerica,MA,R H Young Cooling & Heat,1
02108,Boston,MA,Lice Happens,1
78748,Austin,TX,Silverado Onion Creek Memory Care Community,1
97209,Portland,OR,Pearl Paws,1
32703,Apopka,FL,Jet Plumbing,1
97202,Portland,OR,SERVPRO of Southeast Portland,1
V6G 1W5,Vancouver,BC,Best Western Plus Sands,1
02026,Dedham,MA,Hybrid-Ride,1
31201,Macon,GA,Law Offices of Kanner & Pintaluga,1
43229,Columbus,OH,Extended Stay America - Columbus - North,1
97212,Portland,OR,Portland Photo Booth,1
02021,Canton,MA,Brightview Canton,1
98663,Vancouver,WA,63rd Market And Grill,1
43147,Pickerington,OH,CVS Pharmacy,1
32765,Oviedo,FL,American Air & Heat,1
98660,Vancouver,WA,Red Lion Hotel at the Quay,1
78746,Austin,TX,Anytime Fitness,1
32746,Lake Mary,FL,La Quinta by Wyndham Orlando Lake Mary,1
97209,Portland,OR,Subway,1
97203,Portland,OR,Ashley Courter Photography,1
02155,Medford,MA,Peter Needham Electrical & Hvac,1
32789,Winter Park,FL,"Amy Gendron, AP",1
97027,Gladstone,OR,Drain Away Rooter,1
02155,Medford,MA,Daniel E. Cadotte Plumbing & Heating,1
02472,Watertown,MA,Kareem's Restaurant Classes,1
78722,Austin,TX,Floored,1
43123,Grove City,OH,Speedway,1
97015,Clackamas,OR,Rapid Restoration & Remodel,1
32809,Orlando,FL,OYO Hotel Orlando South Orange Blossom Trail,1
97220,Portland,OR,Best Western Plus Portland Airport Hotel & Suites,1
97217,Portland,OR,The Portlander Inn,1
V6P 4W7,Vancouver,BC,Royal Limo,1
V5E 1E8,Burnaby,BC,Anytime Fitness,1
02474,Arlington,MA,Crescent Plumbing,1
01970,Salem,MA,Salem Taxi,1
32926,Cocoa,FL,Service Experts Heating & Air Conditioning,1
43240,Columbus,OH,Hilton Garden Inn Columbus/Polaris,1
02452,Waltham,MA,Shant Banosian - Guaranteed Rate,1
97206,Portland,OR,Doula Olivia,1
30305,Atlanta,GA,Monitor Pest Control,1
78751,Austin,TX,Shell,1
30316,Atlanta,GA,Waffle House,1
32810,Orlando,FL,Brownie's Septic and Plumbing,1
78746,Austin,TX,Michelle Hendrix - Hendrix & Zulu Group,1
34746,Kissimmee,FL,Staybridge Suites Orlando Royale Parc Suites,1
02301,Brockton,MA,Work out World,1
97015,Clackamas,OR,Chariot Limousine,1
97223,Portland,OR,Roy Boys,1
30035,Decatur,GA,The Village Pets Pet Sitting and Pet Care,1
97220,Portland,OR,Labor Now Moving,1
30311,Atlanta,GA,A Budget Lock & Door,1
43222,Columbus,OH,Knights Inn Columbus at Broad St,1
01801,Woburn,MA,Comfort Inn,1
32829,Orlando,FL,Hold My Luggage,1
97290,Portland,OR,Perfect Pour Services,1
32837,Orlando,FL,Uptown Selfies,1
32708,Winter Springs,FL,Proteck Wildlife Solutions,1
97267,Portland,OR,Plaid Pantry Markets,1
78716,Austin,TX,Arcadia Construction Enterprise,1
78748,Austin,TX,Uptown Valet & Transportation,1
02109,Boston,MA,Dock Square Parking Garage,1
02228,Boston,MA,Ultimate Shuttle,1
43230,Columbus,OH,Holiday Inn Express & Suites Columbus - Easton,1
30340,Doraville,GA,Fox Moving and Storage Atlanta,1
97218,Portland,OR,Country Inn & Suites by Radisson - Portland Int'l Airport,1
32750,Longwood,FL,Empire Towing,1
43123,Grove City,OH,Tesla Supercharger - Grove City,1
32750,Longwood,FL,Ac Mechanix Heat & Air,1
98683,Vancouver,WA,7-Eleven,1
30318,Atlanta,GA,Roto-Rooter Plumbing & Water Cleanup,1
32804,Orlando,FL,Solaris Electric,1
32789,Winter Park,FL,Anytime Fitness,1
78610,Buda,TX,Rainbow Bridge of Texas,1
98662,Vancouver,WA,Orchards Auto License,1
30067,Marietta,GA,Marina Global Transportation,1
30334,Atlanta,GA,DISH,1
34743,Buena Ventura Lakes,FL,Dunkin',1
32817,Orlando,FL,Krystal,1
32746,Lake Mary,FL,Mister Sparky,1
V5W 3E7,Vancouver,BC,Monkey Tree Services,1
01880,Wakefield,MA,Dunkin',1
43221,Upper Arlington,OH,Ferrari Home Group-Keller Williams Classic Properties,1
97201,Portland,OR,HelloTech,1
30309,Atlanta,GA,Dunkin',1
80302,Boulder,CO,"Carmen Burke, DDS",1
02127,Boston,MA,Casper Funeral & Cremation Services,1
78701,Austin,TX,Towing Austin Pros,1
V4G 1A1,Delta,BC,Roadway Towing,1
97223,Tigard,OR,Extended Stay America - Portland - Tigard,1
02184,Braintree,MA,The Gaisce Group,1
43065,Powell,OH,Tim Horton's,1
02127,Boston,MA,South Boston Carpet Cleaning,1
97267,Portland,OR,Luxury Restroom Trailers by Privy Chambers,1
30339,Atlanta,GA,Aloft Atlanta at The Battery Atlanta,1
78746,Austin,TX,In Your Eyes Photography,1
02116,Boston,MA,Global Luxury Suites,1
78732,Austin,TX,Torwick's Guiding Service,1
34787,Winter Garden,FL,All Transmission World,1
97266,Portland,OR,Beaverton Airporter,1
43221,Columbus,OH,DIRECTV,1
97027,Gladstone,OR,Holiday Inn Express Portland SE - Clackamas Area,1
78744,Austin,TX,Diligent Delivery Systems - formerly Capitol Courier,1
02492,Needham,MA,Briarwood Rehabilitation & Healthcare Center,1
97212,Portland,OR,FrogQuest Photo Scavenger Hunts,1
97204,Portland,OR,Cozymeal,1
78736,Austin,TX,John Maverick Magic,1
02169,Quincy,MA,Clifford's,1
43212,Columbus,OH,Varsity Inn,1
97232,Portland,OR,PDX on the Go,1
78751,Austin,TX,La Quinta Inn by Wyndham Austin University Area,1
02135,Boston,MA,The Danger Booth,1
30067,Marietta,GA,Quality Inn,1
30337,Atlanta,GA,Day & Night Taxi,1
32824,Orlando,FL,Star Taxi,1
78732,Austin,TX,La Villa Vista,1
30316,Atlanta,GA,EastLake Tree & Lawn Services,1
32839,Lake Buena Vista,FL,Magic VIP Tours,1
97229,Portland,OR,21st Century Town Car Service,1
02090,Westwood,MA,University Station,1
97086,Portland,OR,A VIP 2  PDX,1
02368,Randolph,MA,Dunkin',1
V6E 3X2,Vancouver,BC,Accubusiness,1
78754,Austin,TX,Jack in the Box,1
30331,NW Atlanta,GA,Hicks and Sons Junk Removal,1
02452,Waltham,MA,Taylor & Murphy,1
01970,Salem,MA,Bill's Auto Clinic,1
02139,Cambridge,MA,New England Dynamics,1
78759,Austin,TX,ACentral,1
80302,Boulder,CO,Lovett Tree Company,1
02118,Boston,MA,Steven Cohen Team - Keller Williams Realty,1
78701,Austin,TX,"Roadman & Espiritu, Attorneys at Law",1
34711,Clermont,FL,Orlando Health South Lake Hospital,1
78746,Austin,TX,Tom & Jenny Kim Real Estate,1
78722,Austin,TX,Ace Motel,1
30324,Atlanta,GA,Snap Fitness-  Lavista,1
V5P 3V2,Vancouver,BC,Mr. Rooter Plumbing of Vancouver BC,1
30082,Smyrna,GA,Comfort Inn & Suites,1
97027,Gladstone,OR,Mr. Rooter Plumbing of Portland,1
02134,Boston,MA,The Floor Sanders,1
78728,Austin,TX,Interstate Chaparral Towing,1
02116,Boston,MA,Fu¢kin Fixit,1
78640,Kyle,TX,Kyle ER & Hospital - 24/7 Emergency Center,1
02072,Stoughton,MA,24/7 Family Fitness,1
34746,Kissimmee,FL,Quality Inn,1
97217,Portland,OR,VIP Luxury Limos,1
30377,Atlanta,GA,Security One Services,1
78745,Austin,TX,Eaglestone Locksmithing,1
78735,Austin,TX,Thomas J. Henry Law,1
43231,Columbus,OH,Embassy Suites by Hilton Columbus,1
43112,Carroll,OH,Advance Heating and Cooling,1
78723,Austin,TX,Austin Emergency Center - Mueller,1
97005,Beaverton,WA,Portlandia Airport Shuttle,1
97007,Beaverton,OR,The Crazy Cat Lady,1
97015,Clackamas,OR,Hoopsource Basketball,1
97209,Portland,OR,Katie Dessin Photography,1
43074,Sunbury,OH,Waffle House,1
97027,Gladstone,OR,McDonald's,1
80301,Boulder,CO,ManorCare Health Services-Boulder,1
02122,Dorchester,MA,Dorchester Dog Walking & Boarding,1
02478,Belmont,MA,East Coast Chip Keys,1
V3C 6M2,Port Coquitlam,BC,Lillie Family Heating & Plumbing,1
02150,Chelsea,MA,Airport Valet and Park,1
98663,Vancouver,WA,Pioneer Pest Management,1
43017,Dublin,OH,Residence Inn Columbus Dublin,1
32751,Maitland,FL,McDonald's,1
02472,Watertown,MA,Watertown Towing,1
97201,Portland,OR,Terwilliger Plaza,1
43219,Columbus,OH,ARS / Rescue Rooter Columbus,1
78749,Austin,TX,Infinite Recovery Drug Rehab - Austin,1
78617,Austin,TX,Elektrica Limo,1
34758,Kissimmee,FL,Anytime Fitness,1
01864,North Reading,MA,New England Smokery,1
02472,Watertown,MA,Bostonian Towing,1
43228,Columbus,OH,La Quinta by Wyndham Columbus West - Hilliard,1
97223,Beaverton,OR,PDX DJ's,1
V3K 3N9,Coquitlam,BC,Tim Hortons,1
32922,Cocoa,FL,Peachtree Car Wash,1
02451,Waltham,MA,Walton Contracting,1
43081,Westerville,OH,FedEx Office Print & Ship Center,1
43026,Hilliard,OH,Hampton Inn & Suites Columbus Hilliard,1
43235,Columbus,OH,Quality Inn & Suites North/Polaris,1
02151,Revere,MA,Quality Inn Boston-Revere,1
97232,Portland,OR,Pacific Audiology Clinic,1
30308,Atlanta,GA,The Basilica of the Sacred Heart of Jesus,1
V6G 1C1,Vancouver,BC,Riviera Hotel Vancouver,1
43074,Berkshire,OH,Flying J Travel Plaza,1
78704,Austin,TX,The Guild,1
34758,Kissimmee,FL,Forever Secure Lock & Safe,1
97210,Portland,OR,Chevron,1
32763,Orange City,FL,Eco Taxi,1
97230,Portland,OR,Bridgeway Inn & Suites Portland Airport,1
43240,Columbus,OH,Candlewood Suites Polaris,1
43125,Groveport,OH,Waffle House,1
V5Y 1W2,Vancouver,BC,Manor Guest House,1
97206,Portland,OR,Oregon USA Notary Service,1
32789,Winter Park,FL,Mike Tudor Estate,1
97230,Portland,OR,West-Meyer Fence,1
97210,Portland,OR,Legacy Medical Group-Good Samaritan,1
34746,Kissimmee,FL,Montecarlo,1
78701,Austin,TX,Inspired Images Photography Studio,1
43017,Dublin,OH,Hilton Garden Inn Columbus/Dublin,1
32835,Orlando,FL,Auto Key Connection,1
32819,Orlando,FL,Motel 6,1
78705,Austin,TX,TX Key-Smith,1
32789,Winter Park,FL,WP Laundromat,1
02472,Watertown,MA,Madison Limousine Services,1
30341,Chamblee,GA,G Force Plumbing,1
78701,Austin,TX,The Law Offices of Jason Trumpler,1
97210,Portland,OR,Anytime Plumbing & Drain Cleaning Service,1
43215,Columbus,OH,Favret Heating & Cooling,1
32803,Orlando,FL,Every Dawg Has Its Day,1
43081,Westerville,OH,Sunbury Auto & Pet Wash,1
78704,Austin,TX,Modern Pediatrics,1
43054,New Albany,OH,OhioHealth Emergency Care - New Albany,1
78750,Austin,TX,Heartland Health Care Center-Austin,1
97267,Milwaukie,OR,QED Laundry,1
43211,Columbus,OH,Holiday Inn Express & Suites Ex I-71/Oh State Fair/Expo Ctr,1
30328,Sandy Springs,GA,Hammond Glen Retirement Community,1
02189,Braintree,MA,Blackwater Towing,1
32817,Orlando,FL,MGA Towing,1
97217,Portland,OR,Hook'em Up Guide Service,1
02122,Dorchester,MA,CVS Pharmacy,1
98660,Vancouver,WA,Comfort Inn & Suites,1
73301,Austin,TX,HelloTech,1
97222,Milwaukie,OR,The Cutting Edge,1
43213,Columbus,OH,Waffle House,1
30315,Atlanta,GA,Atlanta Citinet Limo,1
32825,Orlando,FL,Hector Javier Photography,1
02111,Boston,MA,Getaround,1
30306,Atlanta,GA,Exxon,1
02150,Chelsea,MA,McDonald's,1
98665,Vancouver,WA,Supermen Heating & AC & Indoor Air Quality,1
97008,Beaverton,OR,ADT Security Services,1
97223,Tigard,OR,Quality Inn Tigard - Portland Southwest,1
01801,Woburn,MA,AAS General Contracting,1
01960,Peabody,MA,Dunkin',1
02368,Randolph,MA,VIVID LIFE Photography,1
34786,Windermere,FL,Orlando Luxury Transportation,1
V3E 1K9,Coquitlam,BC,Tim Hortons,1
02445,Brookline,MA,Archer Lock,1
V3M 4H1,New Westminster,BC,Petro-Canada,1
98660,Vancouver,WA,Bounce-N-Battle,1
97211,Portland,OR,Columbia River Rv Park,1
01867,Reading,MA,East Coast Tree Service,1
02343,Holbrook,MA,Dang's The Builder,1
30294,Ellenwood,GA,Workout Anytime - Ellenwood,1
97214,Portland,OR,Portland Mayor's Mansion,1
02190,South Weymouth,MA,Kelley's Discount Oil,1
97209,Portland,OR,Murphy Family Electric,1
97030,Gresham,OR,A-Affordable Towing & Recovery,1
V3E 2V5,Coquitlam,BC,Best Way Heating,1
32927,Port St John,FL,McDonald's,1
78704,Austin,TX,Licona Team,1
78719,Austin,TX,ABIA Parking,1
97230,Portland,OR,Kap's HVAC,1
32819,Orlando,FL,Quality Suites Orlando - Convention Center Area,1
97015,Clackamas,OR,Talbert Car Wash,1
78745,Austin,TX,AMP UP Electric,1
30071,Norcross,GA,Vital Air Services,1
43240,Columbus,OH,Extended Stay America - Columbus - Polaris,1
V6H 1H4,Vancouver,BC,McDonald's,1
97230,Portland,OR,Hampton Inn Portland East,1
30328,Atlanta,GA,Snap Fitness - Sandy Springs,1
30260,Lake City,GA,McDonald's,1
02026,Dedham,MA,Residence Inn by Marriott Boston Dedham,1
32819,Orlando,FL,Clarion Inn International Drive,1
78758,Austin,TX,Elite Heating and Air Conditioning,1
02127,Boston,MA,Falco K9,1
78748,Austin,TX,The Writing Barn,1
01760,Natick,MA,Boston West Veterinary Emergency & Specialty,1
98661,Vancouver,WA,Details Home Inspections,1
V3L 1A9,New Westminster,BC,The Met,1
32765,Oviedo,FL,Supreme Steam Carpet and Tile Cleaning & Restoration,1
43123,Grove City,OH,The Parrett Group - HER Realtors,1
97227,Portland,OR,Devine Noise,1
97224,Portland,OR,Darryl Bodle II,1
32829,Orlando,FL,McDonald's,1
02155,medford,MA,Automotive Transport Service,1
43017,Dublin,OH,Heartland of Dublin,1
43212,Columbus,OH,All Bright Laundromat,1
43202,Columbus,OH,Fairfield Inn & Suites by Marriott Columbus OSU,1
30032,Decatur,GA,"Americas Best Value Inn Decatur, GA",1
97227,Portland,OR,Economy Inn,1
32828,Orlando,FL,WalMart,1
34787,Winter Garden,FL,AdventHealth Four Corners ER,1
78731,Austin,TX,Kelly Siegler - Team Price Real Estate,1
34747,Reunion,FL,WorldMark Reunion,1
97206,Portland,OR,Sanchez Moves,1
43123,Grove City,OH,Holiday Inn Express Columbus SW-Grove City,1
80302,Boulder,CO,Brian Sundberg Real Estate - RE/MAX,1
43229,Columbus,OH,Silver Bridge Coffee Company,1
30080,Smyrna,GA,I & I Mobile Tire Services,1
97230,Portland,OR,ABC Heating & Cooling,1
78729,Austin,TX,Aire Serv of Austin,1
78748,Austin,TX,7-Eleven,1
32771,Winter Springs,FL,Sweeping Beauty Professional Cleaning Services,1
43123,Grove City,OH,Walmart Supercenter,1
97214,Portland,OR,Flash Photo Booth,1
32821,Orlando,FL,24Seven Taxi,1
02151,Revere,MA,All About Moving,1
78705,Austin,TX,Guild University Park,1
43213,Columbus,OH,Country Inn & Suites by Carlson-Columbus,1
32703,Apopka,FL,Anytime Fitness,1
02451,Waltham,MA,Hampton Inn and Suites Boston/Waltham,1
02140,Cambridge,MA,Boston Airport Express,1
60015,Austin,TX,Spectrum Sitters,1
02149,Everett,MA,Collins Overhead Door,1
V5P 3W2,Vancouver,BC,McDonald's,1
32725,Deltona,FL,Travelodge by Wyndham Deltona,1
V6R 4K5,Vancouver,BC,HI Vancouver Jericho Beach,1
43082,Westerville,OH,IHOP,1
78745,Austin,TX,Ybarra Electric,1
32701,Altamonte Springs,FL,Extended Stay America - Orlando - Altamonte Springs,1
30301,Atlanta,GA,Adobo,1
43222,Columbus,OH,Mount Carmel West,1
30344,East Point,GA,Elite Airport Parking,1
02120,Boston,MA,Mission Fitness,1
30308,Atlanta,GA,Dunkin',1
30080,Smyrna,GA,Atlanta Towing,1
78754,Austin,TX,Brothers Produce,1
32792,Winter Park,FL,One Stop Cooling & Heating,1
97220,Portland,OR,Thrifty Car Rental Airport,1
V6Z 1L5,Vancouver,BC,A&W,1
97062,Tualatin,OR,The Dog Way,1
30354,Atlanta,GA,Cooper Global Chauffeured Transportation,1
32819,Orlando,FL,Extended Stay America - Orlando - Universal Studios,1
30349,College Park,GA,QuikTrip,1
30339,Atlanta,GA,Courtyard by Marriott Atlanta Cumberland/Galleria,1
32821,Orlando,FL,Ace Luxury Transportation,1
02465,Newton,MA,Nick's Towing & Recovery Service,1
97216,Portland,OR,Sun Glow Heating & Cooling,1
32811,Orlando,FL,"Quality First Builders, LLC",1
32818,Orlando,FL,McDonald's,1
97201,Portland,OR,Cedar Roofs NW,1
02184,Braintree,MA,Stage It For Success,1
32817,Orlando,FL,Tony's Quality Mobile Car Detailing,1
78746,Austin,TX,512 Solar,1
97203,Portland,OR,Mr .Taxi PDX,1
97217,Portland,OR,7-Eleven,1
V6E 1A5,Vancouver,BC,Tim Hortons,1
02155,Medford,MA,Middlesex Tree Service,1
32819,Orlando,FL,SureStay Plus by Best Western Orlando International Drive,1
97217,Portland,OR,North Oregon Guide Service,1
02184,Braintree,MA,Encompass Health Rehabilitation Hospital of Braintree,1
02370,Rockland,MA,Comfort Inn Rockland - Boston,1
78724,Austin,TX,TNCU Rideshare Service,1
97211,Portland,OR,Blue Star Airport Express,1
98684,Vancouver,WA,Rodeway Inn,1
43232,Columbus,OH,Hampton Inn Columbus I-70E/Hamilton Rd,1
02148,Malden,MA,7-Eleven,1
98661,Vancouver,WA,Pacific Towing,1
02445,Brookline,MA,Atlantic Heating & Air Conditioning,1
78702,Austin,TX,Hostel 512,1
78753,Austin,TX,A Deal Plumbing,1
32839,Orlando,FL,Fahrenheit Plumbing,1
78701,Austin,TX,Marriton Limousine,1
78746,Austin,TX,Rosso & Flynn,1
78745,Austin,TX,Texas Neuro Rehab Center,1
02210,Boston,MA,Kate L Photography,1
30337,Atlanta,GA,All American Limousine Services,1
32805,Orlando,FL,Big Apple Transportation,1
43213,Columbus,OH,McDonald's,1
97015,Clackamas,OR,Days Inn Clackamas Portland,1
78738,Austin,TX,"Scott and Martha Bowles, Realtors",1
78742,Austin,TX,Aquiles Towing & Recovery,1
43065,Powell,OH,Sawmill Auto Wash,1
43232,Columbus,OH,McDonald's,1
78701,Austin,TX,Action Garage Door Repair Specialists,1
32819,Orlando,FL,Always Travel With Us,1
02072,Stoughton,MA,McDonald's,1
97210,Portland,OR,Crown Paella,1
V4E 2A9,Delta,BC,McDonald's,1
43123,Grove City,OH,Circle K,1
78731,Austin,TX,A-Town Disc Jockey Service,1
02062,norwood,MA,a1 tv-pc appliance repair,1
97223,Portland,OR,Michael D. O'Brien & Associates,1
32819,Orlando,FL,#1 Garage Door Repair and Installation,1
02151,Revere,MA,Be Driven,1
30337,College Park,GA,Sleep Inn Atlanta Airport,1
30060,Marietta,GA,TreeJob.com,1
78745,Austin,TX,The Continental Retirement Community,1
01960,Peabody,MA,Sunshine Taxi,1
78752,Austin,TX,Comfort Inn,1
